name,bendingLeftBias,bendingRightBias,bendingWarp,bendingWeft,bucklingRatioLeftBias,bucklingRatioRightBias,bucklingRatioWarp,bucklingRatioWeft,bucklingStiffnessLeftBias,bucklingStiffnessRightBias,bucklingStiffnessWarp,bucklingStiffnessWeft,density,friction,internalDamping,leftShear,nonlinearLeftShear_0_lengthRatio,nonlinearLeftShear_0_stiffnessRatio,nonlinearLeftShear_1_lengthRatio,nonlinearLeftShear_1_stiffnessRatio,nonlinearLeftShear_2_lengthRatio,nonlinearLeftShear_2_stiffnessRatio,nonlinearLeftShear_3_lengthRatio,nonlinearLeftShear_3_stiffnessRatio,nonlinearRightShear_0_lengthRatio,nonlinearRightShear_0_stiffnessRatio,nonlinearRightShear_1_lengthRatio,nonlinearRightShear_1_stiffnessRatio,nonlinearRightShear_2_lengthRatio,nonlinearRightShear_2_stiffnessRatio,nonlinearRightShear_3_lengthRatio,nonlinearRightShear_3_stiffnessRatio,nonlinearStretchWarp_0_lengthRatio,nonlinearStretchWarp_0_stiffnessRatio,nonlinearStretchWarp_1_lengthRatio,nonlinearStretchWarp_1_stiffnessRatio,nonlinearStretchWarp_2_lengthRatio,nonlinearStretchWarp_2_stiffnessRatio,nonlinearStretchWarp_3_lengthRatio,nonlinearStretchWarp_3_stiffnessRatio,nonlinearStretchWeft_0_lengthRatio,nonlinearStretchWeft_0_stiffnessRatio,nonlinearStretchWeft_1_lengthRatio,nonlinearStretchWeft_1_stiffnessRatio,nonlinearStretchWeft_2_lengthRatio,nonlinearStretchWeft_2_stiffnessRatio,nonlinearStretchWeft_3_lengthRatio,nonlinearStretchWeft_3_stiffnessRatio,rightShear,stretchWarp,stretchWeft,thickness
V1_Cut_Sew_Knit_Sherpa_Fleece_Poly_240gsm_4968,3496.39794921875,3496.39794921875,4598.94677734375,2202.101318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.029999999329447746,9.999999747378752e-05,22959.880859375,1.0,0.04355423152446747,1.0745949745178223,3.414933204650879,1.172510027885437,9.484830856323242,1.2485100030899048,15.2749605178833,1.0,0.04355423152446747,1.0745949745178223,3.414933204650879,1.172510027885437,9.484830856323242,1.2485100030899048,15.2749605178833,1.0,0.15638482570648193,1.070002555847168,3.4024455547332764,1.1683449745178223,8.11589241027832,1.2443450689315796,10.635109901428223,1.0,0.04267420992255211,1.0995949506759644,2.7524075508117676,1.197510004043579,5.6771955490112305,1.2735100984573364,6.453652858734131,22959.880859375,27059.078125,11716.6787109375,0.6700000166893005
V1_Cut_Sew_Knit_Sherpa_Fleece_Poly_240gsm_4970,3496.39794921875,3496.39794921875,4598.94677734375,2202.101318359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.029999999329447746,9.999999747378752e-05,22959.880859375,1.0,0.04355423152446747,1.0745949745178223,3.414933204650879,1.172510027885437,9.484830856323242,1.2485100030899048,15.2749605178833,1.0,0.04355423152446747,1.0745949745178223,3.414933204650879,1.172510027885437,9.484830856323242,1.2485100030899048,15.2749605178833,1.0,0.15638482570648193,1.070002555847168,3.4024455547332764,1.1683449745178223,8.11589241027832,1.2443450689315796,10.635109901428223,1.0,0.04267420992255211,1.0995949506759644,2.7524075508117676,1.197510004043579,5.6771955490112305,1.2735100984573364,6.453652858734131,22959.880859375,27059.078125,11716.6787109375,0.6700000166893005
V1_Woven_Silk_Double_Georgette_4995,674.1126708984375,674.1126708984375,937.765625,476.3729553222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1515121459961,0.029999999329447746,9.999999747378752e-05,3830.94189453125,1.0,0.2610324025154114,1.317080020904541,8.769947052001953,1.4154150485992432,8.769947052001953,1.490165114402771,340.7354736328125,1.0,0.2610324025154114,1.317080020904541,8.769947052001953,1.4154150485992432,8.769947052001953,1.490165114402771,340.7354736328125,1.0,0.3681158125400543,1.0225025415420532,4.331353664398193,1.035830020904541,24.659990310668945,1.0468300580978394,25.334888458251953,1.0,0.8546064496040344,1.0166674852371216,2.7361772060394287,1.0399974584579468,6.40817928314209,1.058495044708252,8.432225227355957,3830.94189453125,39471.26171875,118592.65625,0.25999999046325684
V2_Woven_Canvas_2_5027,28558.29296875,28558.29296875,23473.443359375,22254.90234375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.2516377568244934,0.2516377568244934,0.25188565254211426,0.25191712379455566,324.0,0.029999999329447746,9.999999747378752e-05,82962.90625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83013.859375,237119.03125,253772.375,0.5
V2_Woven_Taffeta_3_5067,1849.6461181640625,1849.6461181640625,2986.6142578125,2585.134765625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.3330601751804352,0.3330601751804352,0.3305167853832245,0.3373449444770813,44.0,0.029999999329447746,9.999999747378752e-05,43600.99609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41988.00390625,75869.5078125,70497.4375,0.5
V2_Woven_Chiffon_1_5109,1345.79638671875,1345.79638671875,3066.25634765625,1531.630615234375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,48.0,0.029999999329447746,9.999999747378752e-05,5263.42578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5263.42578125,96000.0,96000.0,0.5
V2_Woven_Memory_3_5149,7905.892578125,7905.892578125,5417.314453125,9156.474609375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.28927844762802124,0.28927844762802124,0.28839433193206787,0.29002830386161804,100.0,0.029999999329447746,9.999999747378752e-05,105077.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106345.296875,174951.34375,165534.59375,0.5
V2_Cut_Sew_Knit_Velvet_2_5187,2704.6396484375,2704.6396484375,3792.197021484375,3380.629638671875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.32304975390434265,0.32304975390434265,0.32524266839027405,0.3237873315811157,232.0,0.029999999329447746,9.999999747378752e-05,29608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29608.0,55176.140625,25468.630859375,0.5
V2_Cut_Sew_Knit_JacquardKnit_2_5227,3038.179931640625,3038.179931640625,4466.86669921875,4197.52197265625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,252.0,0.029999999329447746,9.999999747378752e-05,28760.58203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30865.56640625,90651.8203125,52621.08203125,0.5
V2_Cut_Sew_Knit_Lace_2_5269,1282.34814453125,1282.34814453125,1279.2152099609375,1222.7939453125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.5839641094207764,0.5839641094207764,0.5568193197250366,0.5496547818183899,128.0,0.029999999329447746,9.999999747378752e-05,30285.318359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28319.62890625,39803.09375,21778.0,0.5
V2_Cut_Sew_Knit_Lace_3_5311,2074.760498046875,2074.760498046875,1445.489990234375,1986.8592529296875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.5753995180130005,0.5753995180130005,0.5970240235328674,0.5716831088066101,124.0,0.029999999329447746,9.999999747378752e-05,13482.755859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13020.9404296875,28348.9140625,21159.8984375,0.5
V2_Cut_Sew_Knit_Crochet_3_5353,11821.0380859375,11821.0380859375,14113.0400390625,4641.8955078125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.5023144483566284,0.5023144483566284,0.5025362372398376,0.4933900833129883,260.0,0.029999999329447746,9.999999747378752e-05,3848.508056640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3754.612548828125,5149.28515625,3626.400146484375,0.5
V1_Woven_Denim_Raw_5389,73634.0703125,73634.0703125,116585.5390625,36818.53515625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,453.0303039550781,0.029999999329447746,9.999999747378752e-05,708229.75,1.0,0.3066117763519287,1.003255009651184,1.0811562538146973,1.0120824575424194,1.4082508087158203,1.0210000276565552,1.4082508087158203,1.0,0.3066117763519287,1.003255009651184,1.0811562538146973,1.0120824575424194,1.4082508087158203,1.0210000276565552,1.4082508087158203,1.0,0.20394496619701385,1.003255009651184,1.7939006090164185,1.0087449550628662,1.7939006090164185,1.0134949684143066,1.7939006090164185,1.0,0.11207138001918793,1.0019949674606323,1.4558484554290771,1.00582754611969,1.4558484554290771,1.0093300342559814,1.4558484554290771,708229.75,557444.5,686884.6875,1.1799999475479126
V1_Fur_Mohair_5419,4398.22998046875,4398.22998046875,3769.911376953125,6283.185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.029999999329447746,9.999999747378752e-05,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0,130000.0,70000.0,0.5
V1_Fur_Mohair_5422,4398.22998046875,4398.22998046875,3769.911376953125,6283.185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.029999999329447746,9.999999747378752e-05,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0,130000.0,70000.0,0.5
V1_Fur_Mohair_5424,4398.22998046875,4398.22998046875,3769.911376953125,6283.185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.029999999329447746,9.999999747378752e-05,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0,130000.0,70000.0,0.5
V1_Fur_Mohair_5451,4398.22998046875,4398.22998046875,3769.911376953125,6283.185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.029999999329447746,9.999999747378752e-05,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0,130000.0,70000.0,0.5
V1_Fur_Mohair_5454,4398.22998046875,4398.22998046875,3769.911376953125,6283.185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.029999999329447746,9.999999747378752e-05,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0,130000.0,70000.0,0.5
V1_Fur_Mohair_5456,4398.22998046875,4398.22998046875,3769.911376953125,6283.185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.029999999329447746,9.999999747378752e-05,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000.0,130000.0,70000.0,0.5
V2_Cut_Sew_Knit_Tricot_3_5487,662.9383544921875,662.9383544921875,568.3399047851562,2598.52880859375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,104.0,0.029999999329447746,9.999999747378752e-05,6186.45458984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7694.2001953125,14413.79296875,14506.0927734375,0.5
V2_Cut_Sew_Knit_CrepeKnit_2_5527,9937.458984375,9937.458984375,12920.8857421875,12590.21875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,344.0,0.029999999329447746,9.999999747378752e-05,39046.6640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43243.734375,42651.83203125,26901.49609375,0.5
V1_Woven_Denim_Stretch_5561,36818.53515625,36818.53515625,49084.390625,17643.775390625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,290.90911865234375,0.029999999329447746,9.999999747378752e-05,660523.4375,1.0,0.29619354009628296,1.0028375387191772,1.2537645101547241,1.0216699838638306,1.2537645101547241,1.0476700067520142,1.2537645101547241,1.0,0.29619354009628296,1.0028375387191772,1.2537645101547241,1.0216699838638306,1.2537645101547241,1.0476700067520142,1.2537645101547241,1.0,0.3066166043281555,1.0032525062561035,1.9729844331741333,1.0083324909210205,2.562160015106201,1.012665033340454,2.562160015106201,1.0,0.342212051153183,1.0019899606704712,1.682599425315857,1.0099999904632568,1.682599425315857,1.02516508102417,1.682599425315857,660523.4375,390295.6875,594318.5,0.6600000262260437
V2_Woven_Velvet_Velveteen_2_5595,1106.8863525390625,1106.8863525390625,2246.6123046875,1586.2801513671875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.33406707644462585,0.33406707644462585,0.3296900987625122,0.3301611542701721,104.0,0.029999999329447746,9.999999747378752e-05,5795.1015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795.1015625,188768.265625,179278.65625,0.5
V2_Woven_Challis_3_5637,1461.1513671875,1461.1513671875,2976.6826171875,1809.25927734375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25128406286239624,0.25128406286239624,0.25072261691093445,0.2506237030029297,96.0,0.029999999329447746,9.999999747378752e-05,6145.16357421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6145.16357421875,141223.265625,108306.7734375,0.5
V2_Cut_Sew_Knit_Jersey_3_5679,2219.237060546875,2219.237060546875,8128.5615234375,1023.6220703125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,164.0,0.029999999329447746,9.999999747378752e-05,11369.0341796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13200.068359375,20539.23046875,10314.154296875,0.5
V2_Woven_Corduroy_2_5719,13449.0537109375,13449.0537109375,22458.39453125,5830.95263671875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.2900197207927704,0.2900197207927704,0.28964242339134216,0.2888445258140564,292.0,0.029999999329447746,9.999999747378752e-05,22701.12109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22524.888671875,74324.7109375,59356.25390625,0.5
V1_Woven_Cotton_Gabardine_5753,18410.765625,18410.765625,30700.58984375,12250.8740234375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,192.4242401123047,0.029999999329447746,9.999999747378752e-05,308368.0,1.0,0.883914589881897,1.0045424699783325,1.4066554307937622,1.0279099941253662,1.4066554307937622,1.0468250513076782,1.4066554307937622,1.0,0.883914589881897,1.0045424699783325,1.4066554307937622,1.0279099941253662,1.4066554307937622,1.0468250513076782,1.4066554307937622,1.0,0.6375179886817932,1.0011249780654907,1.399715542793274,1.002882480621338,1.399715542793274,1.0059900283813477,1.399715542793274,1.0,0.7414282560348511,1.0011425018310547,1.3156059980392456,1.0041500329971313,1.3156059980392456,1.0076600313186646,1.3156059980392456,308368.0,714430.875,760106.0,0.3799999952316284
V2_Cut_Sew_Knit_CrepeKnit_3_5785,12710.703125,12710.703125,16526.71484375,16103.7685546875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,440.0,0.029999999329447746,9.999999747378752e-05,49943.40625,1.0,1.0,1.0237200260162354,1.0,1.070970058441162,1.0,1.1025700569152832,1.0,,,,,,,,,,,,,,,,,,,,,,,,,55311.75390625,54554.66796875,34408.890625,1.2100000381469727
V2_Woven_Tweed_3_5825,14731.0,14731.0,25687.46484375,32649.626953125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25186479091644287,0.25186479091644287,0.26092255115509033,0.25152480602264404,340.0,0.029999999329447746,9.999999747378752e-05,11157.3955078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11336.13671875,48713.078125,44207.3203125,0.5
V1_Woven_Denim_Lightweight_5861,10740.861328125,10740.861328125,21095.232421875,4622.9150390625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,194.94949340820312,0.029999999329447746,9.999999747378752e-05,60203.8671875,1.0,0.6777511239051819,1.0312575101852417,2.875875473022461,1.0895899534225464,4.8283257484436035,1.1343450546264648,7.16378116607666,1.0,0.6777511239051819,1.0312575101852417,2.875875473022461,1.0895899534225464,4.8283257484436035,1.1343450546264648,7.16378116607666,1.0,0.7278034090995789,1.0045075416564941,1.9135520458221436,1.0141725540161133,2.4193291664123535,1.0210050344467163,2.4193291664123535,1.0,0.6572040319442749,1.0019899606704712,1.6308798789978027,1.00832998752594,1.6308798789978027,1.0135051012039185,1.6308798789978027,60203.8671875,413337.71875,613165.9375,0.7099999785423279
V2_Cut_Sew_Knit_Neoprene_Scuba_3_5893,47413.18359375,47413.18359375,71127.3671875,94829.40625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,462.0,0.029999999329447746,9.999999747378752e-05,69583.4609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69583.4609375,89330.8125,82307.0390625,0.5
V2_Cut_Sew_Knit_Sherpa_1_5933,7097.03466796875,7097.03466796875,7604.2666015625,8456.421875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,365.0,0.029999999329447746,9.999999747378752e-05,31712.931640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30180.375,63584.63671875,51434.078125,0.5
V1_Woven_Interlining_Polyester_Satin_Lining_5969,3454.45263671875,3454.45263671875,7666.908203125,1333.2451171875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,73.73738098144531,0.029999999329447746,9.999999747378752e-05,10653.322265625,1.0,0.09386742860078812,1.1100025177001953,7.965888023376465,1.2266675233840942,7.965888023376465,1.3151699304580688,95.05946350097656,1.0,0.09386742860078812,1.1100025177001953,7.965888023376465,1.2266675233840942,7.965888023376465,1.3151699304580688,95.05946350097656,1.0,0.051910631358623505,1.0054099559783936,5.677719593048096,1.0070799589157104,5.677719593048096,1.0093300342559814,5.677719593048096,1.0,0.0019517496693879366,1.002447485923767,3.9034993648529053,1.005407452583313,3.9034993648529053,1.0076650381088257,3.9034993648529053,10653.322265625,176127.046875,256180.390625,0.15000000596046448
V2_Cut_Sew_Knit_Ponte_1_6001,2136.423828125,2136.423828125,5598.13720703125,1158.23681640625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,184.0,0.029999999329447746,9.999999747378752e-05,23096.509765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23101.908203125,49531.91796875,22320.375,0.5
V2_Woven_Ottoman_2_6039,12489.5556640625,12489.5556640625,15139.474609375,48452.66796875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,172.0,0.029999999329447746,9.999999747378752e-05,29004.6640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27718.861328125,27718.861328125,344000.0,0.5
V2_Cut_Sew_Knit_PolarFleece_3_6078,6350.0595703125,6350.0595703125,9486.6298828125,7416.51220703125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.8679426312446594,0.8679426312446594,0.8694344162940979,0.8708694577217102,268.0,0.029999999329447746,9.999999747378752e-05,28914.490234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28914.490234375,51802.1875,34820.1328125,0.5
V2_Woven_Ottoman_2_6117,12489.5556640625,12489.5556640625,15139.474609375,48452.66796875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,172.0,0.029999999329447746,9.999999747378752e-05,29004.6640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27718.861328125,27718.861328125,344000.0,0.5
V2_Woven_Organza_3_6157,744.1329956054688,744.1329956054688,1462.123779296875,1220.224609375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.3845112919807434,0.3845112919807434,0.3821132183074951,0.384877473115921,34.0,0.029999999329447746,9.999999747378752e-05,3559.3740234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4017.00390625,34702.77734375,20510.462890625,0.5
V2_Woven_Chambray_Oxford_1_6197,19073.04296875,19073.04296875,18633.12109375,14831.58984375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25188198685646057,0.25188198685646057,0.25307804346084595,0.25310051441192627,276.0,0.029999999329447746,9.999999747378752e-05,67240.703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67240.703125,366030.15625,301856.03125,0.5
V1_Woven_Silk_Crepede_Chine_6231,680.1047973632812,680.1047973632812,841.891845703125,572.2467651367188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.69697570800781,0.029999999329447746,9.999999747378752e-05,5666.97705078125,1.0,0.17646092176437378,1.1591700315475464,6.330075740814209,1.2591650485992432,19.956954956054688,1.3351651430130005,93.11328125,1.0,0.17646092176437378,1.1591700315475464,6.330075740814209,1.2591650485992432,19.956954956054688,1.3351651430130005,93.11328125,1.0,0.12126714736223221,1.0145825147628784,6.2385406494140625,1.0295825004577637,9.889812469482422,1.041830062866211,13.901363372802734,1.0,0.8623162508010864,1.0154149532318115,2.6779284477233887,1.0370875597000122,6.376008033752441,1.0543299913406372,7.1385579109191895,5666.97705078125,71935.390625,140084.3125,0.20000000298023224
V2_Woven_ClipJacquard_2_6265,2599.675537109375,2599.675537109375,4519.22509765625,2052.73291015625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25152337551116943,0.25152337551116943,0.2509966492652893,0.2534741163253784,72.0,0.029999999329447746,9.999999747378752e-05,7719.18798828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7753.65234375,116026.8984375,57760.08984375,0.5
V2_Woven_Eyelet_2_6307,8700.4892578125,8700.4892578125,14273.9501953125,7845.78271484375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.2526107132434845,0.2526107132434845,0.25454574823379517,0.2523058354854584,256.0,0.029999999329447746,9.999999747378752e-05,38278.8984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40796.5234375,204682.5,130603.8515625,0.5
V2_Cut_Sew_Knit_FrenchTerry_3_6347,5827.36279296875,5827.36279296875,23262.3125,2365.689453125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,344.0,0.029999999329447746,9.999999747378752e-05,24856.986328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26575.32421875,24789.37890625,27098.017578125,0.5
V2_Woven_Challis_2_6387,1105.3377685546875,1105.3377685546875,4390.77587890625,2062.90771484375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25628432631492615,0.25628432631492615,0.25218039751052856,0.2517865002155304,96.0,0.029999999329447746,9.999999747378752e-05,9164.048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9164.048828125,125104.2890625,64391.09375,0.5
V1_Woven_Muslin_28X36_6423,9200.888671875,9200.888671875,9973.87109375,8439.890625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,137.3737335205078,0.029999999329447746,9.999999747378752e-05,108636.5078125,1.0,0.8472369313240051,1.0229175090789795,2.6866517066955566,1.0679149627685547,2.9748969078063965,1.1026650667190552,4.008147716522217,1.0,0.8472369313240051,1.0229175090789795,2.6866517066955566,1.0679149627685547,2.9748969078063965,1.1026650667190552,4.008147716522217,1.0,0.4700416028499603,1.0028350353240967,2.574829578399658,1.00832998752594,2.574829578399658,1.0118350982666016,2.574829578399658,1.0,0.6847240924835205,1.0028375387191772,2.127622127532959,1.0099974870681763,2.127622127532959,1.0160000324249268,2.127622127532959,108636.5078125,388375.21875,470008.28125,0.4099999964237213
V1_Woven_Cotton_Sateen_6451,5755.423828125,5755.423828125,12268.8505859375,2106.2275390625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,137.8787841796875,0.029999999329447746,9.999999747378752e-05,64324.8828125,1.0,0.8482141494750977,1.03707754611969,2.5700058937072754,1.1054174900054932,3.800400733947754,1.1576651334762573,5.3655476570129395,1.0,0.8482141494750977,1.03707754611969,2.5700058937072754,1.1054174900054932,3.800400733947754,1.1576651334762573,5.3655476570129395,1.0,0.6674110889434814,1.0036699771881104,1.985012412071228,1.0087499618530273,3.1110754013061523,1.0110000371932983,3.1110754013061523,1.0,0.25152724981307983,1.00832998752594,4.745514869689941,1.0183299779891968,5.151330947875977,1.0268349647521973,5.151330947875977,64324.8828125,321432.25,194124.59375,0.3199999928474426
V1_Woven_Linen_6477,15720.3076171875,15720.3076171875,24540.697265625,9206.880859375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,186.8686981201172,0.029999999329447746,9.999999747378752e-05,77972.359375,1.0,0.5557068586349487,1.0245875120162964,3.5740761756896973,1.0570850372314453,4.611011505126953,1.0818251371383667,5.276556015014648,1.0,0.5557068586349487,1.0245875120162964,3.5740761756896973,1.0570850372314453,4.611011505126953,1.0818251371383667,5.276556015014648,1.0,0.3984999656677246,1.0015599727630615,1.7460825443267822,1.003730058670044,1.7460825443267822,1.0059900283813477,1.7460825443267822,1.0,0.6182380318641663,1.0036674737930298,2.1966423988342285,1.0150024890899658,2.1966423988342285,1.0243350267410278,2.1966423988342285,77972.359375,572710.625,455240.21875,0.4000000059604645
V2_Cut_Sew_Knit_LoopTerry_2_6507,915.610595703125,915.610595703125,118.29873657226562,3892.837646484375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,288.0,0.029999999329447746,9.999999747378752e-05,20209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20933.837890625,46058.08984375,25904.12109375,0.5
V1_Woven_Nylon_Canvas_6541,24540.697265625,24540.697265625,24450.814453125,36818.53515625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,169.6969757080078,0.029999999329447746,9.999999747378752e-05,337921.96875,1.0,0.9589524269104004,1.0028400421142578,1.0899702310562134,1.007912516593933,5.905242443084717,1.0118350982666016,5.9185261726379395,1.0,0.9589524269104004,1.0028400421142578,1.0899702310562134,1.007912516593933,5.905242443084717,1.0118350982666016,5.9185261726379395,1.0,0.07918049395084381,1.0024125576019287,2.9321420192718506,1.0062450170516968,2.9321420192718506,1.0084949731826782,2.9321420192718506,1.0,1.0,1.0011299848556519,1.0,1.0028749704360962,1.0,1.0051450729370117,1.0,337921.96875,341047.59375,1000000.0,0.27000001072883606
V2_Cut_Sew_Knit_Rib_1_6573,945.0432739257812,945.0432739257812,3226.74267578125,196.81114196777344,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,144.0,0.029999999329447746,9.999999747378752e-05,17557.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17091.1328125,15372.708984375,18794.248046875,0.5
V2_Cut_Sew_Knit_Ponte_3_6613,808.8472900390625,808.8472900390625,5555.548828125,1071.9310302734375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,184.0,0.029999999329447746,9.999999747378752e-05,33755.3203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35196.26171875,74302.3203125,38768.56640625,0.5
V2_Non-Fabric_Tyvek_1_6653,37074.92578125,37074.92578125,55623.66015625,18607.634765625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,132.0,0.029999999329447746,9.999999747378752e-05,213666.53125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213666.53125,241002.40625,264000.0,0.5
