name,nonlinearStretchWarp,bucklingRatioLeftBias,density,bendingWeft,bucklingRatioRightBias,nonlinearRightShear,stretchWarp,bendingRightBias,nonlinearStretchWeft,bucklingStiffnessRightBias,bucklingStiffnessLeftBias,leftShear,nonlinearLeftShear,thickness,stretchWeft,internalDamping,bucklingRatioWarp,bendingWarp,rightShear,bucklingStiffnessWeft,bucklingStiffnessWarp,friction,bendingLeftBias,bucklingRatioWeft
V1_Woven_Muslin_32X38_3501,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.29391494393348694}, {'lengthRatio': 1.0028375387191772, 'stiffnessRatio': 2.6448652744293213}, {'lengthRatio': 1.0074975490570068, 'stiffnessRatio': 2.6448652744293213}, {'lengthRatio': 1.0101701021194458, 'stiffnessRatio': 2.6448652744293213}]",0.30000001192092896,154.5454559326172,24540.697265625,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.5356744527816772}, {'lengthRatio': 1.0049275159835815, 'stiffnessRatio': 1.8889069557189941}, {'lengthRatio': 1.019997477531433, 'stiffnessRatio': 1.9655383825302124}, {'lengthRatio': 1.033500075340271, 'stiffnessRatio': 1.9655383825302124}]",378091.09375,24540.697265625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.05820567533373833}, {'lengthRatio': 1.0019949674606323, 'stiffnessRatio': 2.505934953689575}, {'lengthRatio': 1.006659984588623, 'stiffnessRatio': 2.505934953689575}, {'lengthRatio': 1.0101701021194458, 'stiffnessRatio': 2.505934953689575}]",0.25,0.25,204804.625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.5356744527816772}, {'lengthRatio': 1.0049275159835815, 'stiffnessRatio': 1.8889069557189941}, {'lengthRatio': 1.019997477531433, 'stiffnessRatio': 1.9655383825302124}, {'lengthRatio': 1.033500075340271, 'stiffnessRatio': 1.9655383825302124}]",0.41999998688697815,399052.65625,9.999999747378752e-05,0.30000001192092896,24540.697265625,204804.625,0.25,0.25,0.029999999329447746,24540.697265625,0.30000001192092896
V2_Woven_Voile_1_3535,,0.30000001192092896,332.0,4052.88232421875,0.30000001192092896,,160000.0,2831.63330078125,,0.25,0.25,18740.826171875,,0.5,160000.0,9.999999747378752e-05,0.30000001192092896,6476.36474609375,17977.5546875,0.25,0.25,0.029999999329447746,2831.63330078125,0.30000001192092896
V2_Woven_Georgette_2_3577,,0.30000001192092896,64.0,430.0950622558594,0.30000001192092896,,117224.28125,318.2595520019531,,0.5071281790733337,0.5071281790733337,4568.7890625,,0.5,33361.265625,9.999999747378752e-05,0.30000001192092896,1033.9910888671875,5942.05859375,0.47646263241767883,0.495504230260849,0.029999999329447746,318.2595520019531,0.30000001192092896
V2_Cut_Sew_Knit_Crochet_2_3619,,0.30000001192092896,224.0,953.7680053710938,0.30000001192092896,,4920.35302734375,2076.599853515625,,0.9999997019767761,0.9999997019767761,13496.400390625,,0.5,7836.46435546875,9.999999747378752e-05,0.30000001192092896,2413.558837890625,9631.658203125,0.9999997019767761,0.9999997615814209,0.029999999329447746,2076.599853515625,0.30000001192092896
V2_Woven_Denim_1_3659,,0.30000001192092896,248.0,6229.5498046875,0.30000001192092896,,156820.84375,33695.00390625,,0.3143312633037567,0.3143312633037567,27970.271484375,,0.5,62190.2890625,9.999999747378752e-05,0.30000001192092896,48636.078125,28448.333984375,0.32275643944740295,0.315790057182312,0.029999999329447746,33695.00390625,0.30000001192092896
V1_Woven_Cotton_14_Wale_Corduroy_3693,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.0018449033377692103}, {'lengthRatio': 1.0062450170516968, 'stiffnessRatio': 2.807572603225708}, {'lengthRatio': 1.007912516593933, 'stiffnessRatio': 3.6898066997528076}, {'lengthRatio': 1.0101701021194458, 'stiffnessRatio': 3.6898066997528076}]",0.30000001192092896,289.89898681640625,21382.853515625,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.13432885706424713}, {'lengthRatio': 1.0099999904632568, 'stiffnessRatio': 1.4505343437194824}, {'lengthRatio': 1.0245800018310547, 'stiffnessRatio': 1.484761118888855}, {'lengthRatio': 1.036834955215454, 'stiffnessRatio': 1.8379626274108887}]",271016.90625,36818.53515625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.06834641098976135}, {'lengthRatio': 1.0024125576019287, 'stiffnessRatio': 1.9230389595031738}, {'lengthRatio': 1.0070774555206299, 'stiffnessRatio': 1.9230389595031738}, {'lengthRatio': 1.0118350982666016, 'stiffnessRatio': 1.9230389595031738}]",0.25,0.25,226452.625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.13432885706424713}, {'lengthRatio': 1.0099999904632568, 'stiffnessRatio': 1.4505343437194824}, {'lengthRatio': 1.0245800018310547, 'stiffnessRatio': 1.484761118888855}, {'lengthRatio': 1.036834955215454, 'stiffnessRatio': 1.8379626274108887}]",0.9800000190734863,520010.25,9.999999747378752e-05,0.30000001192092896,49084.390625,226452.625,0.25,0.25,0.029999999329447746,36818.53515625,0.30000001192092896
V2_Woven_Ottoman_1_3725,,0.30000001192092896,148.0,4777.1796875,0.30000001192092896,,39171.8515625,8076.7119140625,,0.25,0.25,5325.0283203125,,0.5,19833.59765625,9.999999747378752e-05,0.30000001192092896,8449.7119140625,5985.96630859375,0.25,0.25,0.029999999329447746,8076.7119140625,0.30000001192092896
V2_Woven_Gauze_DoubleGauze_3_3765,,0.30000001192092896,96.0,1799.1824951171875,0.30000001192092896,,61651.00390625,2750.298583984375,,0.2868793308734894,0.2868793308734894,8113.89208984375,,0.5,23859.55078125,9.999999747378752e-05,0.30000001192092896,5148.38916015625,7374.8203125,0.28859585523605347,0.2885831594467163,0.029999999329447746,2750.298583984375,0.30000001192092896
V1_Woven_Silk_Duchess_Satin_3801,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.0055797649547457695}, {'lengthRatio': 1.0125025510787964, 'stiffnessRatio': 7.174030780792236}, {'lengthRatio': 1.0191650390625, 'stiffnessRatio': 11.159529685974121}, {'lengthRatio': 1.02516508102417, 'stiffnessRatio': 11.159529685974121}]",0.0,71.71717071533203,230.6963348388672,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.318448007106781}, {'lengthRatio': 1.268334984779358, 'stiffnessRatio': 5.543948650360107}, {'lengthRatio': 1.3216650485992432, 'stiffnessRatio': 29.91510772705078}, {'lengthRatio': 1.362665057182312, 'stiffnessRatio': 129.66702270507812}]",89609.5078125,332.562255859375,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.28841352462768555}, {'lengthRatio': 1.00832998752594, 'stiffnessRatio': 5.968505859375}, {'lengthRatio': 1.0183299779891968, 'stiffnessRatio': 6.6426568031311035}, {'lengthRatio': 1.0268349647521973, 'stiffnessRatio': 6.6426568031311035}]",0.0,0.0,3140.22998046875,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.318448007106781}, {'lengthRatio': 1.268334984779358, 'stiffnessRatio': 5.543948650360107}, {'lengthRatio': 1.3216650485992432, 'stiffnessRatio': 29.91510772705078}, {'lengthRatio': 1.362665057182312, 'stiffnessRatio': 129.66702270507812}]",0.17000000178813934,150542.171875,9.999999747378752e-05,0.0,542.2861938476562,3140.22998046875,0.0,0.0,0.029999999329447746,332.562255859375,0.0
V2_Woven_Dewspo_1_3835,,0.30000001192092896,71.0,8454.7138671875,0.30000001192092896,,108652.8046875,5283.41162109375,,0.25,0.25,18402.361328125,,0.5,142000.0,9.999999747378752e-05,0.30000001192092896,2112.12841796875,28950.990234375,0.25,0.25,0.029999999329447746,5283.41162109375,0.30000001192092896
V2_Cut_Sew_Knit_Fleece_3_3875,,0.30000001192092896,424.0,13346.1806640625,0.30000001192092896,,85319.1015625,10303.3232421875,,1.0,1.0,61644.24609375,,0.5,92096.2890625,9.999999747378752e-05,0.30000001192092896,26695.416015625,61644.24609375,1.0,1.0,0.029999999329447746,10303.3232421875,0.30000001192092896
V2_Cut_Sew_Knit_LoopTerry_1_3913,,0.30000001192092896,213.0,2058.05908203125,0.30000001192092896,,27724.490234375,641.9111328125,,0.908708393573761,0.908708393573761,10304.6689453125,,0.5,18066.05859375,9.999999747378752e-05,0.30000001192092896,283.3189697265625,11912.5947265625,0.8558069467544556,0.832596480846405,0.029999999329447746,641.9111328125,0.30000001192092896
V2_Woven_Flannel_2_3951,,0.30000001192092896,269.0,22692.328125,0.30000001192092896,,75138.9921875,16646.16015625,,0.25,0.25,32942.05078125,,0.5,113140.109375,9.999999747378752e-05,0.30000001192092896,18135.53125,31286.166015625,0.25,0.25,0.029999999329447746,16646.16015625,0.30000001192092896
V2_Woven_Tweed_2_3991,,0.30000001192092896,328.0,31497.287109375,0.30000001192092896,,46993.79296875,14211.08203125,,0.25186479091644287,0.25186479091644287,10763.60546875,,0.5,42647.0625,9.999999747378752e-05,0.30000001192092896,24780.84765625,10936.0380859375,0.25152480602264404,0.26092255115509033,0.029999999329447746,14211.08203125,0.30000001192092896
V2_Woven_Twill_1_4031,,0.30000001192092896,302.0,10284.5048828125,0.30000001192092896,,260766.9375,35269.7109375,,0.2512328326702118,0.2512328326702118,56710.28125,,0.5,197527.09375,9.999999747378752e-05,0.30000001192092896,51285.90625,54570.64453125,0.25264236330986023,0.2505442500114441,0.029999999329447746,35269.7109375,0.30000001192092896
V2_Woven_Canvas_3_4069,,0.30000001192092896,236.0,15936.8232421875,0.30000001192092896,,170736.890625,20840.572265625,,0.25160008668899536,0.25160008668899536,58896.51171875,,0.5,182392.40625,9.999999747378752e-05,0.30000001192092896,16862.0078125,58896.51171875,0.25189676880836487,0.25185877084732056,0.029999999329447746,20840.572265625,0.30000001192092896
V1_Woven_Polyester_Taffeta_4103,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.6052117347717285}, {'lengthRatio': 1.0011374950408936, 'stiffnessRatio': 1.652492642402649}, {'lengthRatio': 1.002882480621338, 'stiffnessRatio': 1.652492642402649}, {'lengthRatio': 1.0051450729370117, 'stiffnessRatio': 1.652492642402649}]",0.30000001192092896,135.85858154296875,13041.8330078125,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3815194368362427}, {'lengthRatio': 1.001997470855713, 'stiffnessRatio': 2.249783515930176}, {'lengthRatio': 1.0095850229263306, 'stiffnessRatio': 2.249783515930176}, {'lengthRatio': 1.01683509349823, 'stiffnessRatio': 2.249783515930176}]",605146.4375,9200.888671875,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.4603613615036011}, {'lengthRatio': 1.0011374950408936, 'stiffnessRatio': 1.8375293016433716}, {'lengthRatio': 1.002882480621338, 'stiffnessRatio': 1.8375293016433716}, {'lengthRatio': 1.0051450729370117, 'stiffnessRatio': 1.8375293016433716}]",0.25,0.25,831745.8125,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3815194368362427}, {'lengthRatio': 1.001997470855713, 'stiffnessRatio': 2.249783515930176}, {'lengthRatio': 1.0095850229263306, 'stiffnessRatio': 2.249783515930176}, {'lengthRatio': 1.01683509349823, 'stiffnessRatio': 2.249783515930176}]",0.20000000298023224,544209.0,9.999999747378752e-05,0.30000001192092896,5749.43212890625,831745.8125,0.25,0.25,0.029999999329447746,9200.888671875,0.30000001192092896
V1_Cut_Sew_Knit_Ponte_Jersey_4131,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.7789551019668579}, {'lengthRatio': 1.0300049781799316, 'stiffnessRatio': 1.8995168209075928}, {'lengthRatio': 1.092502474784851, 'stiffnessRatio': 1.8995168209075928}, {'lengthRatio': 1.1435050964355469, 'stiffnessRatio': 1.8995168209075928}]",0.0,341.919189453125,4311.3251953125,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.04083251953125, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.1370799541473389, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.2118350267410278, 'stiffnessRatio': 1.0}]",94501.984375,4215.45166015625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.9379760026931763}, {'lengthRatio': 1.0220824480056763, 'stiffnessRatio': 1.2799731492996216}, {'lengthRatio': 1.0833275318145752, 'stiffnessRatio': 1.2799731492996216}, {'lengthRatio': 1.1343300342559814, 'stiffnessRatio': 1.2799731492996216}]",0.0,0.0,107252.703125,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.04083251953125, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.1370799541473389, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.2118350267410278, 'stiffnessRatio': 1.0}]",0.9800000190734863,173938.96875,9.999999747378752e-05,0.0,4209.458984375,107252.703125,0.0,0.0,0.029999999329447746,4215.45166015625,0.0
V1_Cut_Sew_Knit_Cotton_Rayon_Jersey_4159,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8473994731903076}, {'lengthRatio': 1.0704225301742554, 'stiffnessRatio': 2.0396480560302734}, {'lengthRatio': 1.1687450408935547, 'stiffnessRatio': 4.467128753662109}, {'lengthRatio': 1.243499994277954, 'stiffnessRatio': 7.398773670196533}]",0.0,140.40403747558594,128.83041381835938,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.9727472066879272}, {'lengthRatio': 1.0825049877166748, 'stiffnessRatio': 1.3195970058441162}, {'lengthRatio': 1.2158374786376953, 'stiffnessRatio': 1.9041950702667236}, {'lengthRatio': 1.3168400526046753, 'stiffnessRatio': 2.8433432579040527}]",27841.341796875,650.1442260742188,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.9188269972801208}, {'lengthRatio': 1.1200050115585327, 'stiffnessRatio': 1.6973081827163696}, {'lengthRatio': 1.320004940032959, 'stiffnessRatio': 1.6973081827163696}, {'lengthRatio': 1.4710050821304321, 'stiffnessRatio': 1.6973081827163696}]",0.0,0.0,45058.77734375,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.9727472066879272}, {'lengthRatio': 1.0825049877166748, 'stiffnessRatio': 1.3195970058441162}, {'lengthRatio': 1.2158374786376953, 'stiffnessRatio': 1.9041950702667236}, {'lengthRatio': 1.3168400526046753, 'stiffnessRatio': 2.8433432579040527}]",0.5099999904632568,14884.515625,9.999999747378752e-05,0.0,2202.101318359375,45058.77734375,0.0,0.0,0.029999999329447746,650.1442260742188,0.0
V1_Woven_Cotton_40s_Stretch_Poplin_4187,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.21299518644809723}, {'lengthRatio': 1.0019899606704712, 'stiffnessRatio': 2.9357872009277344}, {'lengthRatio': 1.0049874782562256, 'stiffnessRatio': 2.9357872009277344}, {'lengthRatio': 1.0076650381088257, 'stiffnessRatio': 2.9357872009277344}]",0.30000001192092896,119.1919174194336,3070.957763671875,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0086749792099, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.042502522468567, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0701700448989868, 'stiffnessRatio': 1.0}]",340624.15625,6905.90966796875,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.7358499765396118}, {'lengthRatio': 1.0045075416564941, 'stiffnessRatio': 2.1692659854888916}, {'lengthRatio': 1.0254149436950684, 'stiffnessRatio': 2.1692659854888916}, {'lengthRatio': 1.0418349504470825, 'stiffnessRatio': 2.1692659854888916}]",0.25,0.25,589502.625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0086749792099, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.042502522468567, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0701700448989868, 'stiffnessRatio': 1.0}]",0.25999999046325684,270248.25,9.999999747378752e-05,0.30000001192092896,11507.8525390625,589502.625,0.25,0.25,0.029999999329447746,6905.90966796875,0.30000001192092896
V2_Woven_Taffeta_2_4219,,0.30000001192092896,147.0,6637.5927734375,0.30000001192092896,,257696.21875,8498.072265625,,0.25009554624557495,0.25009554624557495,199719.734375,,0.5,294000.0,9.999999747378752e-05,0.30000001192092896,10636.74609375,219732.0625,0.250227689743042,0.2507020831108093,0.029999999329447746,8498.072265625,0.30000001192092896
V1_Leather_Full_Grain_Leather_4249,,0.009999999776482582,300.0,2827433.5,0.009999999776482582,,150000.0,2827433.5,,0.9900000095367432,0.9900000095367432,300000.0,,0.5,150000.0,9.999999747378752e-05,0.009999999776482582,2827433.5,300000.0,0.9900000095367432,0.9900000095367432,0.029999999329447746,2827433.5,0.009999999776482582
V2_Woven_Seersucker_3_4279,,0.30000001192092896,92.0,2266.365478515625,0.30000001192092896,,25907.173828125,2563.8291015625,,0.2682443857192993,0.2682443857192993,5978.3662109375,,0.5,23391.046875,9.999999747378752e-05,0.30000001192092896,2878.693115234375,6275.1240234375,0.2723705470561981,0.26776087284088135,0.029999999329447746,2563.8291015625,0.30000001192092896
V1_Cut_Sew_Knit_Sherpa_Fleece_Poly_270gsm_4317,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15638482570648193}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.4024455547332764}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.11589241027832}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.635109901428223}]",0.0,270.0,2202.101318359375,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04355423152446747}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.414933204650879}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.484830856323242}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.2749605178833}]",27059.078125,3496.39794921875,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04267420992255211}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.7524075508117676}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.6771955490112305}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.453652858734131}]",0.0,0.0,22959.880859375,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04355423152446747}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.414933204650879}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.484830856323242}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.2749605178833}]",0.6700000166893005,11716.6787109375,9.999999747378752e-05,0.0,4598.94677734375,22959.880859375,0.0,0.0,0.029999999329447746,3496.39794921875,0.0
V2_Woven_Jacquard_Brocade_2_4351,,0.30000001192092896,284.0,31885.3984375,0.30000001192092896,,117140.28125,12811.4619140625,,0.25115031003952026,0.25115031003952026,18165.53515625,,0.5,110681.765625,9.999999747378752e-05,0.30000001192092896,17376.22265625,18515.59375,0.2543967664241791,0.2512376010417938,0.029999999329447746,12811.4619140625,0.30000001192092896
V2_Woven_ClipJacquard_3_4393,,0.30000001192092896,140.0,3354.182373046875,0.30000001192092896,,132466.546875,2229.929443359375,,0.2595190405845642,0.2595190405845642,8014.2734375,,0.5,107698.453125,9.999999747378752e-05,0.30000001192092896,3110.104736328125,8359.7958984375,0.26101624965667725,0.2643223702907562,0.029999999329447746,2229.929443359375,0.30000001192092896
V2_Woven_ClipJacquard_3_4439,,0.30000001192092896,140.0,3354.182373046875,0.30000001192092896,,132466.546875,2229.929443359375,,0.2595190405845642,0.2595190405845642,8014.2734375,,0.5,107698.453125,9.999999747378752e-05,0.30000001192092896,3110.104736328125,8359.7958984375,0.26101624965667725,0.2643223702907562,0.029999999329447746,2229.929443359375,0.30000001192092896
V2_Woven_Dewspo_3_4481,,0.30000001192092896,88.0,3229.876708984375,0.30000001192092896,,160866.625,2616.1689453125,,0.3019361197948456,0.3019361197948456,58220.19921875,,0.5,165371.53125,9.999999747378752e-05,0.30000001192092896,3556.4296875,61049.234375,0.29807108640670776,0.29208138585090637,0.029999999329447746,2616.1689453125,0.30000001192092896
V2_Cut_Sew_Knit_DoubleKnit_Interlock_3_4519,,0.30000001192092896,180.0,311.03839111328125,0.30000001192092896,,25562.21875,1234.5340576171875,,1.0,1.0,23368.650390625,,0.5,25073.30078125,9.999999747378752e-05,0.30000001192092896,8616.0947265625,24878.560546875,1.0,1.0,0.029999999329447746,1234.5340576171875,0.30000001192092896
V2_Woven_Denim_2_4557,,0.30000001192092896,244.0,8528.4990234375,0.30000001192092896,,75808.9296875,20315.65625,,0.3864193558692932,0.3864193558692932,16863.453125,,0.5,57178.37890625,9.999999747378752e-05,0.30000001192092896,32275.529296875,18946.591796875,0.3840797245502472,0.3852240741252899,0.029999999329447746,20315.65625,0.30000001192092896
V1_Woven_Cotton_Heavy_Canvas_4591,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.003572299377992749}, {'lengthRatio': 1.012915015220642, 'stiffnessRatio': 3.40824556350708}, {'lengthRatio': 1.0270824432373047, 'stiffnessRatio': 4.702476501464844}, {'lengthRatio': 1.039335012435913, 'stiffnessRatio': 5.112410068511963}]",0.30000001192092896,382.3232421875,33750.57421875,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0199999809265137, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.085415005683899, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.140165090560913, 'stiffnessRatio': 1.0}]",139965.875,33750.57421875,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.852864146232605}, {'lengthRatio': 1.0120799541473389, 'stiffnessRatio': 1.4315956830978394}, {'lengthRatio': 1.047082543373108, 'stiffnessRatio': 1.4315956830978394}, {'lengthRatio': 1.074334979057312, 'stiffnessRatio': 1.4315956830978394}]",0.25,0.25,233384.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0199999809265137, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.085415005683899, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.140165090560913, 'stiffnessRatio': 1.0}]",1.0499999523162842,288874.5625,9.999999747378752e-05,0.30000001192092896,33750.57421875,233384.0,0.25,0.25,0.029999999329447746,33750.57421875,0.30000001192092896
V2_Animal_Alternatives_VeganSuede_3_4623,,0.30000001192092896,280.0,10689.61328125,0.30000001192092896,,155800.4375,11064.3134765625,,0.3577203154563904,0.3577203154563904,149679.96875,,0.5,172310.3125,9.999999747378752e-05,0.30000001192092896,14690.3935546875,153513.34375,0.3554045557975769,0.35404154658317566,0.029999999329447746,11064.3134765625,0.30000001192092896
V2_Woven_Plaid_3_4663,,0.30000001192092896,92.0,2752.970947265625,0.30000001192092896,,125388.1953125,5084.87939453125,,0.2508070170879364,0.2508070170879364,13217.7099609375,,0.5,91534.5703125,9.999999747378752e-05,0.30000001192092896,5357.4580078125,13892.171875,0.25249460339546204,0.2520541250705719,0.029999999329447746,5084.87939453125,0.30000001192092896
V2_Animal_Alternatives_VeganLeather_1_4703,,0.30000001192092896,300.0,11649.0751953125,0.30000001192092896,,119434.75,15470.8193359375,,1.0,1.0,133272.0,,0.5,144827.578125,9.999999747378752e-05,0.30000001192092896,41398.73046875,136685.8125,1.0,1.0,0.029999999329447746,15470.8193359375,0.30000001192092896
V2_Woven_Ottoman_3_4741,,0.30000001192092896,148.0,4777.1796875,0.30000001192092896,,39171.8515625,8076.7119140625,,0.25,0.25,5325.0283203125,,0.5,19833.59765625,9.999999747378752e-05,0.30000001192092896,8449.7119140625,5985.96630859375,0.25,0.25,0.029999999329447746,8076.7119140625,0.30000001192092896
V2_Non-Fabric_PVC_3_4779,,0.30000001192092896,222.0,22798.927734375,0.30000001192092896,,149364.90625,19731.41015625,,0.25444313883781433,0.25444313883781433,245892.640625,,0.5,168495.484375,9.999999747378752e-05,0.30000001192092896,23384.677734375,245892.640625,0.2524060010910034,0.254072368144989,0.029999999329447746,19731.41015625,0.30000001192092896
V2_Cut_Sew_Knit_FrenchTerry_2_4817,,0.30000001192092896,220.0,1512.94091796875,0.30000001192092896,,15853.6728515625,3726.8017578125,,1.0,1.0,15896.9091796875,,0.5,17330.126953125,9.999999747378752e-05,0.30000001192092896,14877.060546875,16995.845703125,1.0,1.0,0.029999999329447746,3726.8017578125,0.30000001192092896
V1_Cut_Sew_Knit_Sherpa_Fleece_Poly_275gsm_4853,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15638482570648193}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.4024455547332764}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.11589241027832}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.635109901428223}]",0.0,275.0,2202.101318359375,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04355423152446747}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.414933204650879}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.484830856323242}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.2749605178833}]",27059.078125,3496.39794921875,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04267420992255211}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.7524075508117676}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.6771955490112305}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.453652858734131}]",0.0,0.0,22959.880859375,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04355423152446747}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.414933204650879}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.484830856323242}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.2749605178833}]",0.6700000166893005,11716.6787109375,9.999999747378752e-05,0.0,4598.94677734375,22959.880859375,0.0,0.0,0.029999999329447746,3496.39794921875,0.0
V2_Woven_Tweed_1_4889,,0.30000001192092896,324.0,21968.8125,0.30000001192092896,,68456.15625,9893.09375,,0.2563907504081726,0.2563907504081726,9053.5126953125,,0.5,112727.703125,9.999999747378752e-05,0.30000001192092896,17927.140625,8929.9306640625,0.25131887197494507,0.2509734332561493,0.029999999329447746,9893.09375,0.30000001192092896
V2_Animal_Alternatives_VeganLeather_3_4929,,0.30000001192092896,316.0,14585.78125,0.30000001192092896,,101772.8125,15728.8701171875,,1.0,1.0,160853.625,,0.5,149387.734375,9.999999747378752e-05,0.30000001192092896,29278.5703125,153777.296875,1.0,1.0,0.029999999329447746,15728.8701171875,0.30000001192092896
