name,bendingRightBias,stretchWarp,bucklingRatioWeft,bucklingStiffnessWeft,bucklingStiffnessRightBias,bucklingStiffnessWarp,rightShear,bucklingStiffnessLeftBias,internalDamping,nonlinearLeftShear,bucklingRatioRightBias,bendingWeft,density,stretchWeft,bendingWarp,nonlinearStretchWeft,leftShear,bucklingRatioLeftBias,nonlinearRightShear,thickness,bendingLeftBias,friction,bucklingRatioWarp,nonlinearStretchWarp
V2_Woven_Plaid_3_4663,5084.87939453125,125388.1953125,0.30000001192092896,0.25249460339546204,0.2508070170879364,0.2520541250705719,13892.171875,0.2508070170879364,9.999999747378752e-05,,0.30000001192092896,2752.970947265625,92.0,91534.5703125,5357.4580078125,,13217.7099609375,0.30000001192092896,,0.5,5084.87939453125,0.029999999329447746,0.30000001192092896,
V2_Animal_Alternatives_VeganLeather_1_4703,15470.8193359375,119434.75,0.30000001192092896,1.0,1.0,1.0,136685.8125,1.0,9.999999747378752e-05,,0.30000001192092896,11649.0751953125,300.0,144827.578125,41398.73046875,,133272.0,0.30000001192092896,,0.5,15470.8193359375,0.029999999329447746,0.30000001192092896,
V2_Woven_Ottoman_3_4741,8076.7119140625,39171.8515625,0.30000001192092896,0.25,0.25,0.25,5985.96630859375,0.25,9.999999747378752e-05,,0.30000001192092896,4777.1796875,148.0,19833.59765625,8449.7119140625,,5325.0283203125,0.30000001192092896,,0.5,8076.7119140625,0.029999999329447746,0.30000001192092896,
V2_Non-Fabric_PVC_3_4779,19731.41015625,149364.90625,0.30000001192092896,0.2524060010910034,0.25444313883781433,0.254072368144989,245892.640625,0.25444313883781433,9.999999747378752e-05,,0.30000001192092896,22798.927734375,222.0,168495.484375,23384.677734375,,245892.640625,0.30000001192092896,,0.5,19731.41015625,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_FrenchTerry_2_4817,3726.8017578125,15853.6728515625,0.30000001192092896,1.0,1.0,1.0,16995.845703125,1.0,9.999999747378752e-05,,0.30000001192092896,1512.94091796875,220.0,17330.126953125,14877.060546875,,15896.9091796875,0.30000001192092896,,0.5,3726.8017578125,0.029999999329447746,0.30000001192092896,
V1_Cut_Sew_Knit_Sherpa_Fleece_Poly_275gsm_4853,3496.39794921875,27059.078125,0.0,0.0,0.0,0.0,22959.880859375,0.0,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04355423152446747}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.414933204650879}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.484830856323242}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.2749605178833}]",0.0,2202.101318359375,275.0,11716.6787109375,4598.94677734375,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04267420992255211}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.7524075508117676}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.6771955490112305}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.453652858734131}]",22959.880859375,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04355423152446747}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.414933204650879}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.484830856323242}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.2749605178833}]",0.6700000166893005,3496.39794921875,0.029999999329447746,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15638482570648193}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.4024455547332764}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.11589241027832}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.635109901428223}]"
V2_Woven_Tweed_1_4889,9893.09375,68456.15625,0.30000001192092896,0.25131887197494507,0.2563907504081726,0.2509734332561493,8929.9306640625,0.2563907504081726,9.999999747378752e-05,,0.30000001192092896,21968.8125,324.0,112727.703125,17927.140625,,9053.5126953125,0.30000001192092896,,0.5,9893.09375,0.029999999329447746,0.30000001192092896,
V2_Animal_Alternatives_VeganLeather_3_4929,15728.8701171875,101772.8125,0.30000001192092896,1.0,1.0,1.0,153777.296875,1.0,9.999999747378752e-05,,0.30000001192092896,14585.78125,316.0,149387.734375,29278.5703125,,160853.625,0.30000001192092896,,0.5,15728.8701171875,0.029999999329447746,0.30000001192092896,
V1_Cut_Sew_Knit_Sherpa_Fleece_Poly_240gsm_4965,3496.39794921875,27059.078125,0.0,0.0,0.0,0.0,22959.880859375,0.0,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04355423152446747}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.414933204650879}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.484830856323242}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.2749605178833}]",0.0,2202.101318359375,240.0,11716.6787109375,4598.94677734375,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04267420992255211}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.7524075508117676}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.6771955490112305}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.453652858734131}]",22959.880859375,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04355423152446747}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.414933204650879}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.484830856323242}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.2749605178833}]",0.6700000166893005,3496.39794921875,0.029999999329447746,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15638482570648193}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.4024455547332764}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.11589241027832}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.635109901428223}]"
V1_Cut_Sew_Knit_Sherpa_Fleece_Poly_240gsm_4968,3496.39794921875,27059.078125,0.0,0.0,0.0,0.0,22959.880859375,0.0,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04355423152446747}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.414933204650879}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.484830856323242}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.2749605178833}]",0.0,2202.101318359375,240.0,11716.6787109375,4598.94677734375,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04267420992255211}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.7524075508117676}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.6771955490112305}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.453652858734131}]",22959.880859375,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04355423152446747}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.414933204650879}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.484830856323242}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.2749605178833}]",0.6700000166893005,3496.39794921875,0.029999999329447746,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15638482570648193}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.4024455547332764}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.11589241027832}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.635109901428223}]"
V1_Cut_Sew_Knit_Sherpa_Fleece_Poly_240gsm_4970,3496.39794921875,27059.078125,0.0,0.0,0.0,0.0,22959.880859375,0.0,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04355423152446747}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.414933204650879}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.484830856323242}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.2749605178833}]",0.0,2202.101318359375,240.0,11716.6787109375,4598.94677734375,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04267420992255211}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.7524075508117676}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.6771955490112305}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.453652858734131}]",22959.880859375,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04355423152446747}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.414933204650879}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.484830856323242}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.2749605178833}]",0.6700000166893005,3496.39794921875,0.029999999329447746,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15638482570648193}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.4024455547332764}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.11589241027832}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.635109901428223}]"
V1_Woven_Silk_Double_Georgette_4995,674.1126708984375,39471.26171875,0.0,0.0,0.0,0.0,3830.94189453125,0.0,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.2610324025154114}, {'lengthRatio': 1.317080020904541, 'stiffnessRatio': 8.769947052001953}, {'lengthRatio': 1.4154150485992432, 'stiffnessRatio': 8.769947052001953}, {'lengthRatio': 1.490165114402771, 'stiffnessRatio': 340.7354736328125}]",0.0,476.3729553222656,65.1515121459961,118592.65625,937.765625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8546064496040344}, {'lengthRatio': 1.0166674852371216, 'stiffnessRatio': 2.7361772060394287}, {'lengthRatio': 1.0399974584579468, 'stiffnessRatio': 6.40817928314209}, {'lengthRatio': 1.058495044708252, 'stiffnessRatio': 8.432225227355957}]",3830.94189453125,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.2610324025154114}, {'lengthRatio': 1.317080020904541, 'stiffnessRatio': 8.769947052001953}, {'lengthRatio': 1.4154150485992432, 'stiffnessRatio': 8.769947052001953}, {'lengthRatio': 1.490165114402771, 'stiffnessRatio': 340.7354736328125}]",0.25999999046325684,674.1126708984375,0.029999999329447746,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3681158125400543}, {'lengthRatio': 1.0225025415420532, 'stiffnessRatio': 4.331353664398193}, {'lengthRatio': 1.035830020904541, 'stiffnessRatio': 24.659990310668945}, {'lengthRatio': 1.0468300580978394, 'stiffnessRatio': 25.334888458251953}]"
V2_Woven_Canvas_2_5027,28558.29296875,237119.03125,0.30000001192092896,0.25191712379455566,0.2516377568244934,0.25188565254211426,83013.859375,0.2516377568244934,9.999999747378752e-05,,0.30000001192092896,22254.90234375,324.0,253772.375,23473.443359375,,82962.90625,0.30000001192092896,,0.5,28558.29296875,0.029999999329447746,0.30000001192092896,
V2_Woven_Taffeta_3_5067,1849.6461181640625,75869.5078125,0.30000001192092896,0.3373449444770813,0.3330601751804352,0.3305167853832245,41988.00390625,0.3330601751804352,9.999999747378752e-05,,0.30000001192092896,2585.134765625,44.0,70497.4375,2986.6142578125,,43600.99609375,0.30000001192092896,,0.5,1849.6461181640625,0.029999999329447746,0.30000001192092896,
V2_Woven_Chiffon_1_5109,1345.79638671875,96000.0,0.30000001192092896,0.25,0.25,0.25,5263.42578125,0.25,9.999999747378752e-05,,0.30000001192092896,1531.630615234375,48.0,96000.0,3066.25634765625,,5263.42578125,0.30000001192092896,,0.5,1345.79638671875,0.029999999329447746,0.30000001192092896,
V2_Woven_Memory_3_5149,7905.892578125,174951.34375,0.30000001192092896,0.29002830386161804,0.28927844762802124,0.28839433193206787,106345.296875,0.28927844762802124,9.999999747378752e-05,,0.30000001192092896,9156.474609375,100.0,165534.59375,5417.314453125,,105077.1875,0.30000001192092896,,0.5,7905.892578125,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_Velvet_2_5187,2704.6396484375,55176.140625,0.30000001192092896,0.3237873315811157,0.32304975390434265,0.32524266839027405,29608.0,0.32304975390434265,9.999999747378752e-05,,0.30000001192092896,3380.629638671875,232.0,25468.630859375,3792.197021484375,,29608.0,0.30000001192092896,,0.5,2704.6396484375,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_JacquardKnit_2_5227,3038.179931640625,90651.8203125,0.30000001192092896,1.0,1.0,1.0,30865.56640625,1.0,9.999999747378752e-05,,0.30000001192092896,4197.52197265625,252.0,52621.08203125,4466.86669921875,,28760.58203125,0.30000001192092896,,0.5,3038.179931640625,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_Lace_2_5269,1282.34814453125,39803.09375,0.30000001192092896,0.5496547818183899,0.5839641094207764,0.5568193197250366,28319.62890625,0.5839641094207764,9.999999747378752e-05,,0.30000001192092896,1222.7939453125,128.0,21778.0,1279.2152099609375,,30285.318359375,0.30000001192092896,,0.5,1282.34814453125,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_Lace_3_5311,2074.760498046875,28348.9140625,0.30000001192092896,0.5716831088066101,0.5753995180130005,0.5970240235328674,13020.9404296875,0.5753995180130005,9.999999747378752e-05,,0.30000001192092896,1986.8592529296875,124.0,21159.8984375,1445.489990234375,,13482.755859375,0.30000001192092896,,0.5,2074.760498046875,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_Crochet_3_5353,11821.0380859375,5149.28515625,0.30000001192092896,0.4933900833129883,0.5023144483566284,0.5025362372398376,3754.612548828125,0.5023144483566284,9.999999747378752e-05,,0.30000001192092896,4641.8955078125,260.0,3626.400146484375,14113.0400390625,,3848.508056640625,0.30000001192092896,,0.5,11821.0380859375,0.029999999329447746,0.30000001192092896,
V1_Woven_Denim_Raw_5389,73634.0703125,557444.5,0.30000001192092896,0.25,0.25,0.25,708229.75,0.25,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3066117763519287}, {'lengthRatio': 1.003255009651184, 'stiffnessRatio': 1.0811562538146973}, {'lengthRatio': 1.0120824575424194, 'stiffnessRatio': 1.4082508087158203}, {'lengthRatio': 1.0210000276565552, 'stiffnessRatio': 1.4082508087158203}]",0.30000001192092896,36818.53515625,453.0303039550781,686884.6875,116585.5390625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.11207138001918793}, {'lengthRatio': 1.0019949674606323, 'stiffnessRatio': 1.4558484554290771}, {'lengthRatio': 1.00582754611969, 'stiffnessRatio': 1.4558484554290771}, {'lengthRatio': 1.0093300342559814, 'stiffnessRatio': 1.4558484554290771}]",708229.75,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3066117763519287}, {'lengthRatio': 1.003255009651184, 'stiffnessRatio': 1.0811562538146973}, {'lengthRatio': 1.0120824575424194, 'stiffnessRatio': 1.4082508087158203}, {'lengthRatio': 1.0210000276565552, 'stiffnessRatio': 1.4082508087158203}]",1.1799999475479126,73634.0703125,0.029999999329447746,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.20394496619701385}, {'lengthRatio': 1.003255009651184, 'stiffnessRatio': 1.7939006090164185}, {'lengthRatio': 1.0087449550628662, 'stiffnessRatio': 1.7939006090164185}, {'lengthRatio': 1.0134949684143066, 'stiffnessRatio': 1.7939006090164185}]"
V1_Fur_Mohair_5419,4398.22998046875,130000.0,0.0,0.0,0.0,0.0,60000.0,0.0,9.999999747378752e-05,,0.0,6283.185546875,260.0,70000.0,3769.911376953125,,60000.0,0.0,,0.5,4398.22998046875,0.029999999329447746,0.0,
V1_Fur_Mohair_5422,4398.22998046875,130000.0,0.0,0.0,0.0,0.0,60000.0,0.0,9.999999747378752e-05,,0.0,6283.185546875,260.0,70000.0,3769.911376953125,,60000.0,0.0,,0.5,4398.22998046875,0.029999999329447746,0.0,
V1_Fur_Mohair_5424,4398.22998046875,130000.0,0.0,0.0,0.0,0.0,60000.0,0.0,9.999999747378752e-05,,0.0,6283.185546875,260.0,70000.0,3769.911376953125,,60000.0,0.0,,0.5,4398.22998046875,0.029999999329447746,0.0,
V1_Fur_Mohair_5451,4398.22998046875,130000.0,0.0,0.0,0.0,0.0,60000.0,0.0,9.999999747378752e-05,,0.0,6283.185546875,260.0,70000.0,3769.911376953125,,60000.0,0.0,,0.5,4398.22998046875,0.029999999329447746,0.0,
V1_Fur_Mohair_5454,4398.22998046875,130000.0,0.0,0.0,0.0,0.0,60000.0,0.0,9.999999747378752e-05,,0.0,6283.185546875,260.0,70000.0,3769.911376953125,,60000.0,0.0,,0.5,4398.22998046875,0.029999999329447746,0.0,
V1_Fur_Mohair_5456,4398.22998046875,130000.0,0.0,0.0,0.0,0.0,60000.0,0.0,9.999999747378752e-05,,0.0,6283.185546875,260.0,70000.0,3769.911376953125,,60000.0,0.0,,0.5,4398.22998046875,0.029999999329447746,0.0,
V2_Cut_Sew_Knit_Tricot_3_5487,662.9383544921875,14413.79296875,0.30000001192092896,1.0,1.0,1.0,7694.2001953125,1.0,9.999999747378752e-05,,0.30000001192092896,2598.52880859375,104.0,14506.0927734375,568.3399047851562,,6186.45458984375,0.30000001192092896,,0.5,662.9383544921875,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_CrepeKnit_2_5527,9937.458984375,42651.83203125,0.30000001192092896,1.0,1.0,1.0,43243.734375,1.0,9.999999747378752e-05,,0.30000001192092896,12590.21875,344.0,26901.49609375,12920.8857421875,,39046.6640625,0.30000001192092896,,0.5,9937.458984375,0.029999999329447746,0.30000001192092896,
V1_Woven_Denim_Stretch_5561,36818.53515625,390295.6875,0.30000001192092896,0.25,0.25,0.25,660523.4375,0.25,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.29619354009628296}, {'lengthRatio': 1.0028375387191772, 'stiffnessRatio': 1.2537645101547241}, {'lengthRatio': 1.0216699838638306, 'stiffnessRatio': 1.2537645101547241}, {'lengthRatio': 1.0476700067520142, 'stiffnessRatio': 1.2537645101547241}]",0.30000001192092896,17643.775390625,290.90911865234375,594318.5,49084.390625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.342212051153183}, {'lengthRatio': 1.0019899606704712, 'stiffnessRatio': 1.682599425315857}, {'lengthRatio': 1.0099999904632568, 'stiffnessRatio': 1.682599425315857}, {'lengthRatio': 1.02516508102417, 'stiffnessRatio': 1.682599425315857}]",660523.4375,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.29619354009628296}, {'lengthRatio': 1.0028375387191772, 'stiffnessRatio': 1.2537645101547241}, {'lengthRatio': 1.0216699838638306, 'stiffnessRatio': 1.2537645101547241}, {'lengthRatio': 1.0476700067520142, 'stiffnessRatio': 1.2537645101547241}]",0.6600000262260437,36818.53515625,0.029999999329447746,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3066166043281555}, {'lengthRatio': 1.0032525062561035, 'stiffnessRatio': 1.9729844331741333}, {'lengthRatio': 1.0083324909210205, 'stiffnessRatio': 2.562160015106201}, {'lengthRatio': 1.012665033340454, 'stiffnessRatio': 2.562160015106201}]"
V2_Woven_Velvet_Velveteen_2_5595,1106.8863525390625,188768.265625,0.30000001192092896,0.3301611542701721,0.33406707644462585,0.3296900987625122,5795.1015625,0.33406707644462585,9.999999747378752e-05,,0.30000001192092896,1586.2801513671875,104.0,179278.65625,2246.6123046875,,5795.1015625,0.30000001192092896,,0.5,1106.8863525390625,0.029999999329447746,0.30000001192092896,
V2_Woven_Challis_3_5637,1461.1513671875,141223.265625,0.30000001192092896,0.2506237030029297,0.25128406286239624,0.25072261691093445,6145.16357421875,0.25128406286239624,9.999999747378752e-05,,0.30000001192092896,1809.25927734375,96.0,108306.7734375,2976.6826171875,,6145.16357421875,0.30000001192092896,,0.5,1461.1513671875,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_Jersey_3_5679,2219.237060546875,20539.23046875,0.30000001192092896,1.0,1.0,1.0,13200.068359375,1.0,9.999999747378752e-05,,0.30000001192092896,1023.6220703125,164.0,10314.154296875,8128.5615234375,,11369.0341796875,0.30000001192092896,,0.5,2219.237060546875,0.029999999329447746,0.30000001192092896,
V2_Woven_Corduroy_2_5719,13449.0537109375,74324.7109375,0.30000001192092896,0.2888445258140564,0.2900197207927704,0.28964242339134216,22524.888671875,0.2900197207927704,9.999999747378752e-05,,0.30000001192092896,5830.95263671875,292.0,59356.25390625,22458.39453125,,22701.12109375,0.30000001192092896,,0.5,13449.0537109375,0.029999999329447746,0.30000001192092896,
V1_Woven_Cotton_Gabardine_5753,18410.765625,714430.875,0.30000001192092896,0.25,0.25,0.25,308368.0,0.25,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.883914589881897}, {'lengthRatio': 1.0045424699783325, 'stiffnessRatio': 1.4066554307937622}, {'lengthRatio': 1.0279099941253662, 'stiffnessRatio': 1.4066554307937622}, {'lengthRatio': 1.0468250513076782, 'stiffnessRatio': 1.4066554307937622}]",0.30000001192092896,12250.8740234375,192.4242401123047,760106.0,30700.58984375,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.7414282560348511}, {'lengthRatio': 1.0011425018310547, 'stiffnessRatio': 1.3156059980392456}, {'lengthRatio': 1.0041500329971313, 'stiffnessRatio': 1.3156059980392456}, {'lengthRatio': 1.0076600313186646, 'stiffnessRatio': 1.3156059980392456}]",308368.0,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.883914589881897}, {'lengthRatio': 1.0045424699783325, 'stiffnessRatio': 1.4066554307937622}, {'lengthRatio': 1.0279099941253662, 'stiffnessRatio': 1.4066554307937622}, {'lengthRatio': 1.0468250513076782, 'stiffnessRatio': 1.4066554307937622}]",0.3799999952316284,18410.765625,0.029999999329447746,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.6375179886817932}, {'lengthRatio': 1.0011249780654907, 'stiffnessRatio': 1.399715542793274}, {'lengthRatio': 1.002882480621338, 'stiffnessRatio': 1.399715542793274}, {'lengthRatio': 1.0059900283813477, 'stiffnessRatio': 1.399715542793274}]"
V2_Cut_Sew_Knit_CrepeKnit_3_5785,12710.703125,54554.66796875,0.30000001192092896,1.0,1.0,1.0,55311.75390625,1.0,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0237200260162354, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.070970058441162, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.1025700569152832, 'stiffnessRatio': 1.0}]",0.30000001192092896,16103.7685546875,440.0,34408.890625,16526.71484375,,49943.40625,0.30000001192092896,,1.2100000381469727,12710.703125,0.029999999329447746,0.30000001192092896,
V2_Woven_Tweed_3_5825,14731.0,48713.078125,0.30000001192092896,0.25152480602264404,0.25186479091644287,0.26092255115509033,11336.13671875,0.25186479091644287,9.999999747378752e-05,,0.30000001192092896,32649.626953125,340.0,44207.3203125,25687.46484375,,11157.3955078125,0.30000001192092896,,0.5,14731.0,0.029999999329447746,0.30000001192092896,
V1_Woven_Denim_Lightweight_5861,10740.861328125,413337.71875,0.30000001192092896,0.25,0.25,0.25,60203.8671875,0.25,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.6777511239051819}, {'lengthRatio': 1.0312575101852417, 'stiffnessRatio': 2.875875473022461}, {'lengthRatio': 1.0895899534225464, 'stiffnessRatio': 4.8283257484436035}, {'lengthRatio': 1.1343450546264648, 'stiffnessRatio': 7.16378116607666}]",0.30000001192092896,4622.9150390625,194.94949340820312,613165.9375,21095.232421875,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.6572040319442749}, {'lengthRatio': 1.0019899606704712, 'stiffnessRatio': 1.6308798789978027}, {'lengthRatio': 1.00832998752594, 'stiffnessRatio': 1.6308798789978027}, {'lengthRatio': 1.0135051012039185, 'stiffnessRatio': 1.6308798789978027}]",60203.8671875,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.6777511239051819}, {'lengthRatio': 1.0312575101852417, 'stiffnessRatio': 2.875875473022461}, {'lengthRatio': 1.0895899534225464, 'stiffnessRatio': 4.8283257484436035}, {'lengthRatio': 1.1343450546264648, 'stiffnessRatio': 7.16378116607666}]",0.7099999785423279,10740.861328125,0.029999999329447746,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.7278034090995789}, {'lengthRatio': 1.0045075416564941, 'stiffnessRatio': 1.9135520458221436}, {'lengthRatio': 1.0141725540161133, 'stiffnessRatio': 2.4193291664123535}, {'lengthRatio': 1.0210050344467163, 'stiffnessRatio': 2.4193291664123535}]"
V2_Cut_Sew_Knit_Neoprene_Scuba_3_5893,47413.18359375,89330.8125,0.30000001192092896,1.0,1.0,1.0,69583.4609375,1.0,9.999999747378752e-05,,0.30000001192092896,94829.40625,462.0,82307.0390625,71127.3671875,,69583.4609375,0.30000001192092896,,0.5,47413.18359375,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_Sherpa_1_5933,7097.03466796875,63584.63671875,0.30000001192092896,1.0,1.0,1.0,30180.375,1.0,9.999999747378752e-05,,0.30000001192092896,8456.421875,365.0,51434.078125,7604.2666015625,,31712.931640625,0.30000001192092896,,0.5,7097.03466796875,0.029999999329447746,0.30000001192092896,
V1_Woven_Interlining_Polyester_Satin_Lining_5969,3454.45263671875,176127.046875,0.30000001192092896,0.25,0.25,0.25,10653.322265625,0.25,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.09386742860078812}, {'lengthRatio': 1.1100025177001953, 'stiffnessRatio': 7.965888023376465}, {'lengthRatio': 1.2266675233840942, 'stiffnessRatio': 7.965888023376465}, {'lengthRatio': 1.3151699304580688, 'stiffnessRatio': 95.05946350097656}]",0.30000001192092896,1333.2451171875,73.73738098144531,256180.390625,7666.908203125,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.0019517496693879366}, {'lengthRatio': 1.002447485923767, 'stiffnessRatio': 3.9034993648529053}, {'lengthRatio': 1.005407452583313, 'stiffnessRatio': 3.9034993648529053}, {'lengthRatio': 1.0076650381088257, 'stiffnessRatio': 3.9034993648529053}]",10653.322265625,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.09386742860078812}, {'lengthRatio': 1.1100025177001953, 'stiffnessRatio': 7.965888023376465}, {'lengthRatio': 1.2266675233840942, 'stiffnessRatio': 7.965888023376465}, {'lengthRatio': 1.3151699304580688, 'stiffnessRatio': 95.05946350097656}]",0.15000000596046448,3454.45263671875,0.029999999329447746,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.051910631358623505}, {'lengthRatio': 1.0054099559783936, 'stiffnessRatio': 5.677719593048096}, {'lengthRatio': 1.0070799589157104, 'stiffnessRatio': 5.677719593048096}, {'lengthRatio': 1.0093300342559814, 'stiffnessRatio': 5.677719593048096}]"
V2_Cut_Sew_Knit_Ponte_1_6001,2136.423828125,49531.91796875,0.30000001192092896,1.0,1.0,1.0,23101.908203125,1.0,9.999999747378752e-05,,0.30000001192092896,1158.23681640625,184.0,22320.375,5598.13720703125,,23096.509765625,0.30000001192092896,,0.5,2136.423828125,0.029999999329447746,0.30000001192092896,
V2_Woven_Ottoman_2_6039,12489.5556640625,27718.861328125,0.30000001192092896,0.25,0.25,0.25,27718.861328125,0.25,9.999999747378752e-05,,0.30000001192092896,48452.66796875,172.0,344000.0,15139.474609375,,29004.6640625,0.30000001192092896,,0.5,12489.5556640625,0.029999999329447746,0.30000001192092896,
