name,extensions.CLO_materials_fabric_property.physicalProperty.bendingLeftBias,extensions.CLO_materials_fabric_property.physicalProperty.bendingRightBias,extensions.CLO_materials_fabric_property.physicalProperty.bendingWarp,extensions.CLO_materials_fabric_property.physicalProperty.bendingWeft,extensions.CLO_materials_fabric_property.physicalProperty.bucklingRatioLeftBias,extensions.CLO_materials_fabric_property.physicalProperty.bucklingRatioRightBias,extensions.CLO_materials_fabric_property.physicalProperty.bucklingRatioWarp,extensions.CLO_materials_fabric_property.physicalProperty.bucklingRatioWeft,extensions.CLO_materials_fabric_property.physicalProperty.bucklingStiffnessLeftBias,extensions.CLO_materials_fabric_property.physicalProperty.bucklingStiffnessRightBias,extensions.CLO_materials_fabric_property.physicalProperty.bucklingStiffnessWarp,extensions.CLO_materials_fabric_property.physicalProperty.bucklingStiffnessWeft,extensions.CLO_materials_fabric_property.physicalProperty.density,extensions.CLO_materials_fabric_property.physicalProperty.friction,extensions.CLO_materials_fabric_property.physicalProperty.internalDamping,extensions.CLO_materials_fabric_property.physicalProperty.leftShear,extensions.CLO_materials_fabric_property.physicalProperty.rightShear,extensions.CLO_materials_fabric_property.physicalProperty.stretchWarp,extensions.CLO_materials_fabric_property.physicalProperty.stretchWeft,extensions.CLO_materials_fabric_property.physicalProperty.thickness,extensions.CLO_materials_fabric_property.textureMapping.type,extensions.KHR_materials_specular.specularFactor,pbrMetallicRoughness.metallicFactor,pbrMetallicRoughness.roughnessFactor,extensions.CLO_materials_fabric_property.physicalProperty.nonlinearLeftShear,extensions.CLO_materials_fabric_property.physicalProperty.nonlinearRightShear,extensions.CLO_materials_fabric_property.physicalProperty.nonlinearStretchWarp,extensions.CLO_materials_fabric_property.physicalProperty.nonlinearStretchWeft,normalTexture.extensions.KHR_texture_transform.offset,normalTexture.extensions.KHR_texture_transform.scale,normalTexture.index,normalTexture.scale,pbrMetallicRoughness.baseColorTexture.extensions.KHR_texture_transform.offset,pbrMetallicRoughness.baseColorTexture.extensions.KHR_texture_transform.scale,pbrMetallicRoughness.baseColorTexture.index,pbrMetallicRoughness.baseColorFactor,pbrMetallicRoughness.metallicRoughnessTexture.extensions.KHR_texture_transform.offset,pbrMetallicRoughness.metallicRoughnessTexture.extensions.KHR_texture_transform.scale,pbrMetallicRoughness.metallicRoughnessTexture.index,alphaMode
Cotton_14_Wale_Corduroy_2527,36818.53515625,36818.53515625,49084.390625,21382.853515625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,289.89898681640625,0.029999999329447746,9.999999747378752e-05,226452.625,226452.625,271016.90625,520010.25,0.9800000190734863,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.13432885706424713}, {'lengthRatio': 1.0099999904632568, 'stiffnessRatio': 1.4505343437194824}, {'lengthRatio': 1.0245800018310547, 'stiffnessRatio': 1.484761118888855}, {'lengthRatio': 1.036834955215454, 'stiffnessRatio': 1.8379626274108887}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.13432885706424713}, {'lengthRatio': 1.0099999904632568, 'stiffnessRatio': 1.4505343437194824}, {'lengthRatio': 1.0245800018310547, 'stiffnessRatio': 1.484761118888855}, {'lengthRatio': 1.036834955215454, 'stiffnessRatio': 1.8379626274108887}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.0018449033377692103}, {'lengthRatio': 1.0062450170516968, 'stiffnessRatio': 2.807572603225708}, {'lengthRatio': 1.007912516593933, 'stiffnessRatio': 3.6898066997528076}, {'lengthRatio': 1.0101701021194458, 'stiffnessRatio': 3.6898066997528076}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.06834641098976135}, {'lengthRatio': 1.0024125576019287, 'stiffnessRatio': 1.9230389595031738}, {'lengthRatio': 1.0070774555206299, 'stiffnessRatio': 1.9230389595031738}, {'lengthRatio': 1.0118350982666016, 'stiffnessRatio': 1.9230389595031738}]","[0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",26.0,0.5,"[0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",25.0,,,,,
Cotton_40s_Chambray_2555,2495.71484375,2495.71484375,3046.9892578125,1962.4168701171875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,81.3131332397461,0.029999999329447746,9.999999747378752e-05,12921.08984375,12921.08984375,159138.4375,254556.546875,0.23000000417232513,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.4523463249206543}, {'lengthRatio': 1.0808324813842773, 'stiffnessRatio': 5.110041618347168}, {'lengthRatio': 1.1641650199890137, 'stiffnessRatio': 14.06919002532959}, {'lengthRatio': 1.2276650667190552, 'stiffnessRatio': 37.752601623535156}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.4523463249206543}, {'lengthRatio': 1.0808324813842773, 'stiffnessRatio': 5.110041618347168}, {'lengthRatio': 1.1641650199890137, 'stiffnessRatio': 14.06919002532959}, {'lengthRatio': 1.2276650667190552, 'stiffnessRatio': 37.752601623535156}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.0956897959113121}, {'lengthRatio': 1.0074950456619263, 'stiffnessRatio': 6.283836841583252}, {'lengthRatio': 1.0141650438308716, 'stiffnessRatio': 6.283836841583252}, {'lengthRatio': 1.0201700925827026, 'stiffnessRatio': 6.283836841583252}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.21821527183055878}, {'lengthRatio': 1.003255009651184, 'stiffnessRatio': 3.893599510192871}, {'lengthRatio': 1.00832998752594, 'stiffnessRatio': 3.9284002780914307}, {'lengthRatio': 1.0118350982666016, 'stiffnessRatio': 3.9284002780914307}]","[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",28.0,0.5,"[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",27.0,,,,,
Cotton_40s_Poplin_2583,6138.9189453125,6138.9189453125,8056.39501953125,5174.189453125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,129.2929229736328,0.029999999329447746,9.999999747378752e-05,154035.328125,154035.328125,315135.78125,423510.3125,0.27000001072883606,0,0.15000000596046448,0.0,0.4099999666213989,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0124925374984741, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0391725301742554, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0601650476455688, 'stiffnessRatio': 1.0}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0124925374984741, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0391725301742554, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0601650476455688, 'stiffnessRatio': 1.0}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3971861004829407}, {'lengthRatio': 1.0036699771881104, 'stiffnessRatio': 3.100890636444092}, {'lengthRatio': 1.0091675519943237, 'stiffnessRatio': 3.1732354164123535}, {'lengthRatio': 1.0126750469207764, 'stiffnessRatio': 3.1732354164123535}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.1448565274477005}, {'lengthRatio': 1.0015599727630615, 'stiffnessRatio': 2.361217498779297}, {'lengthRatio': 1.0049874782562256, 'stiffnessRatio': 2.361217498779297}, {'lengthRatio': 1.00850510597229, 'stiffnessRatio': 2.361217498779297}]","[-0.0, 1.0]","[0.011534025892615318, 0.011534025892615318]",30.0,0.5,"[-0.0, 1.0]","[0.011534025892615318, 0.011534025892615318]",29.0,,,,,
Cotton_40s_Stretch_Poplin_2611,6905.90966796875,6905.90966796875,11507.8525390625,3070.957763671875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,119.1919174194336,0.029999999329447746,9.999999747378752e-05,589502.625,589502.625,340624.15625,270248.25,0.25999999046325684,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0086749792099, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.042502522468567, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0701700448989868, 'stiffnessRatio': 1.0}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0086749792099, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.042502522468567, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0701700448989868, 'stiffnessRatio': 1.0}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.21299518644809723}, {'lengthRatio': 1.0019899606704712, 'stiffnessRatio': 2.9357872009277344}, {'lengthRatio': 1.0049874782562256, 'stiffnessRatio': 2.9357872009277344}, {'lengthRatio': 1.0076650381088257, 'stiffnessRatio': 2.9357872009277344}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.7358499765396118}, {'lengthRatio': 1.0045075416564941, 'stiffnessRatio': 2.1692659854888916}, {'lengthRatio': 1.0254149436950684, 'stiffnessRatio': 2.1692659854888916}, {'lengthRatio': 1.0418349504470825, 'stiffnessRatio': 2.1692659854888916}]","[-0.0, 1.0]","[0.005767090246081352, 0.005767090246081352]",32.0,0.5,"[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",31.0,,,,,
Cotton_50s_Poplin_2639,5947.17138671875,5947.17138671875,11501.8603515625,3837.947998046875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,108.080810546875,0.029999999329447746,9.999999747378752e-05,118333.421875,118333.421875,460021.1875,434442.90625,0.23999999463558197,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0000001192092896}, {'lengthRatio': 1.0137449502944946, 'stiffnessRatio': 1.0000001192092896}, {'lengthRatio': 1.0454150438308716, 'stiffnessRatio': 1.0000001192092896}, {'lengthRatio': 1.0701650381088257, 'stiffnessRatio': 1.0000001192092896}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0000001192092896}, {'lengthRatio': 1.0137449502944946, 'stiffnessRatio': 1.0000001192092896}, {'lengthRatio': 1.0454150438308716, 'stiffnessRatio': 1.0000001192092896}, {'lengthRatio': 1.0701650381088257, 'stiffnessRatio': 1.0000001192092896}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.4841831922531128}, {'lengthRatio': 1.0015724897384644, 'stiffnessRatio': 2.1738128662109375}, {'lengthRatio': 1.0049874782562256, 'stiffnessRatio': 2.1738128662109375}, {'lengthRatio': 1.008500099182129, 'stiffnessRatio': 2.1738128662109375}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.393440842628479}, {'lengthRatio': 1.0015699863433838, 'stiffnessRatio': 2.3017983436584473}, {'lengthRatio': 1.0049874782562256, 'stiffnessRatio': 2.3017983436584473}, {'lengthRatio': 1.008500099182129, 'stiffnessRatio': 2.3017983436584473}]","[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",34.0,0.5,"[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",33.0,,,,,
Denim_Lightweight_2667,10740.861328125,10740.861328125,21095.232421875,4622.9150390625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,194.94949340820312,0.029999999329447746,9.999999747378752e-05,60203.8671875,60203.8671875,413337.71875,613165.9375,0.7099999785423279,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.6777511239051819}, {'lengthRatio': 1.0312575101852417, 'stiffnessRatio': 2.875875473022461}, {'lengthRatio': 1.0895899534225464, 'stiffnessRatio': 4.8283257484436035}, {'lengthRatio': 1.1343450546264648, 'stiffnessRatio': 7.16378116607666}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.6777511239051819}, {'lengthRatio': 1.0312575101852417, 'stiffnessRatio': 2.875875473022461}, {'lengthRatio': 1.0895899534225464, 'stiffnessRatio': 4.8283257484436035}, {'lengthRatio': 1.1343450546264648, 'stiffnessRatio': 7.16378116607666}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.7278034090995789}, {'lengthRatio': 1.0045075416564941, 'stiffnessRatio': 1.9135520458221436}, {'lengthRatio': 1.0141725540161133, 'stiffnessRatio': 2.4193291664123535}, {'lengthRatio': 1.0210050344467163, 'stiffnessRatio': 2.4193291664123535}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.6572040319442749}, {'lengthRatio': 1.0019899606704712, 'stiffnessRatio': 1.6308798789978027}, {'lengthRatio': 1.00832998752594, 'stiffnessRatio': 1.6308798789978027}, {'lengthRatio': 1.0135051012039185, 'stiffnessRatio': 1.6308798789978027}]","[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",36.0,0.5,"[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",35.0,,,,,
Denim_Raw_2695,73634.0703125,73634.0703125,116585.5390625,36818.53515625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,453.0303039550781,0.029999999329447746,9.999999747378752e-05,708229.75,708229.75,557444.5,686884.6875,1.1799999475479126,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3066117763519287}, {'lengthRatio': 1.003255009651184, 'stiffnessRatio': 1.0811562538146973}, {'lengthRatio': 1.0120824575424194, 'stiffnessRatio': 1.4082508087158203}, {'lengthRatio': 1.0210000276565552, 'stiffnessRatio': 1.4082508087158203}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3066117763519287}, {'lengthRatio': 1.003255009651184, 'stiffnessRatio': 1.0811562538146973}, {'lengthRatio': 1.0120824575424194, 'stiffnessRatio': 1.4082508087158203}, {'lengthRatio': 1.0210000276565552, 'stiffnessRatio': 1.4082508087158203}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.20394496619701385}, {'lengthRatio': 1.003255009651184, 'stiffnessRatio': 1.7939006090164185}, {'lengthRatio': 1.0087449550628662, 'stiffnessRatio': 1.7939006090164185}, {'lengthRatio': 1.0134949684143066, 'stiffnessRatio': 1.7939006090164185}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.11207138001918793}, {'lengthRatio': 1.0019949674606323, 'stiffnessRatio': 1.4558484554290771}, {'lengthRatio': 1.00582754611969, 'stiffnessRatio': 1.4558484554290771}, {'lengthRatio': 1.0093300342559814, 'stiffnessRatio': 1.4558484554290771}]","[-0.0, 1.0]","[0.005711022298783064, 0.005624297074973583]",38.0,0.5,"[-0.0, 1.0]","[0.005711022298783064, 0.005624297074973583]",37.0,,,,,
Denim_Stretch_2723,36818.53515625,36818.53515625,49084.390625,17643.775390625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,290.90911865234375,0.029999999329447746,9.999999747378752e-05,660523.4375,660523.4375,390295.6875,594318.5,0.6600000262260437,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.29619354009628296}, {'lengthRatio': 1.0028375387191772, 'stiffnessRatio': 1.2537645101547241}, {'lengthRatio': 1.0216699838638306, 'stiffnessRatio': 1.2537645101547241}, {'lengthRatio': 1.0476700067520142, 'stiffnessRatio': 1.2537645101547241}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.29619354009628296}, {'lengthRatio': 1.0028375387191772, 'stiffnessRatio': 1.2537645101547241}, {'lengthRatio': 1.0216699838638306, 'stiffnessRatio': 1.2537645101547241}, {'lengthRatio': 1.0476700067520142, 'stiffnessRatio': 1.2537645101547241}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3066166043281555}, {'lengthRatio': 1.0032525062561035, 'stiffnessRatio': 1.9729844331741333}, {'lengthRatio': 1.0083324909210205, 'stiffnessRatio': 2.562160015106201}, {'lengthRatio': 1.012665033340454, 'stiffnessRatio': 2.562160015106201}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.342212051153183}, {'lengthRatio': 1.0019899606704712, 'stiffnessRatio': 1.682599425315857}, {'lengthRatio': 1.0099999904632568, 'stiffnessRatio': 1.682599425315857}, {'lengthRatio': 1.02516508102417, 'stiffnessRatio': 1.682599425315857}]","[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",40.0,0.5,"[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",39.0,,,,,
Fur_Angora_2749,4712.38916015625,4712.38916015625,5340.70751953125,3769.911376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.029999999329447746,9.999999747378752e-05,80000.0,80000.0,110000.0,53000.0,0.5,0,0.15000000596046448,0.0,0.5,,,,,,,,,,,,"[0.8483027815818787, 0.8512516617774963, 0.807812511920929, 1.0]",,,,
Fur_Angora_2750,4712.38916015625,4712.38916015625,5340.70751953125,3769.911376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.029999999329447746,9.999999747378752e-05,80000.0,80000.0,110000.0,53000.0,0.5,0,0.15000000596046448,0.0,0.5,,,,,,,,,,,,"[0.8483027815818787, 0.8512516617774963, 0.807812511920929, 1.0]",,,,
Fur_Angora_2751,4712.38916015625,4712.38916015625,5340.70751953125,3769.911376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.029999999329447746,9.999999747378752e-05,80000.0,80000.0,110000.0,53000.0,0.5,0,0.15000000596046448,0.0,0.5,,,,,,,,,,,,"[0.8483027815818787, 0.8512516617774963, 0.807812511920929, 1.0]",,,,
Fur_Fox_2773,7539.82275390625,7539.82275390625,8796.4599609375,6283.185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30303955078125,0.029999999329447746,9.999999747378752e-05,2400000.0,2400000.0,2200000.0,1700000.0,0.6700000166893005,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15631727874279022}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.400958776473999}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.112329483032227}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.630495071411133}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.042810145765542984}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.761101245880127}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.695216655731201}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.4740986824035645}]",,,,,,,,"[0.0020508442539721727, 0.003861872246488929, 0.005004186648875475, 1.0]",,,,
Fur_Fox_2774,7539.82275390625,7539.82275390625,8796.4599609375,6283.185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30303955078125,0.029999999329447746,9.999999747378752e-05,2400000.0,2400000.0,2200000.0,1700000.0,0.6700000166893005,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15631727874279022}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.400958776473999}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.112329483032227}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.630495071411133}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.042810145765542984}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.761101245880127}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.695216655731201}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.4740986824035645}]",,,,,,,,"[0.006852359976619482, 0.019917838275432587, 0.008875410072505474, 1.0]",,,,
Fur_Fox_2775,7539.82275390625,7539.82275390625,8796.4599609375,6283.185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30303955078125,0.029999999329447746,9.999999747378752e-05,2400000.0,2400000.0,2200000.0,1700000.0,0.6700000166893005,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15631727874279022}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.400958776473999}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.112329483032227}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.630495071411133}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.042810145765542984}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.761101245880127}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.695216655731201}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.4740986824035645}]",,,,,,,,"[0.0020508442539721727, 0.003861872246488929, 0.005004186648875475, 1.0]",,,,
Fur_Mink_Skin_2797,5654.86669921875,5654.86669921875,5969.0263671875,5340.70751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30303955078125,0.029999999329447746,9.999999747378752e-05,1200000.0,1200000.0,2200000.0,1700000.0,0.6700000166893005,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15631727874279022}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.400958776473999}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.112329483032227}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.630495071411133}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.042810145765542984}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.761101245880127}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.695216655731201}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.4740986824035645}]",,,,,,,,"[0.0025858255103230476, 0.001697247033007443, 0.0010464427759870887, 1.0]",,,,
Fur_Mink_Skin_2798,5654.86669921875,5654.86669921875,5969.0263671875,5340.70751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30303955078125,0.029999999329447746,9.999999747378752e-05,1200000.0,1200000.0,2200000.0,1700000.0,0.6700000166893005,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15631727874279022}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.400958776473999}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.112329483032227}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.630495071411133}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.042810145765542984}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.761101245880127}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.695216655731201}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.4740986824035645}]",,,,,,,,"[0.006852359976619482, 0.019917838275432587, 0.008875410072505474, 1.0]",,,,
Fur_Mink_Skin_2799,5654.86669921875,5654.86669921875,5969.0263671875,5340.70751953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30303955078125,0.029999999329447746,9.999999747378752e-05,1200000.0,1200000.0,2200000.0,1700000.0,0.6700000166893005,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15631727874279022}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.400958776473999}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.112329483032227}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.630495071411133}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.042810145765542984}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.761101245880127}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.695216655731201}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.4740986824035645}]",,,,,,,,"[0.0025858255103230476, 0.001697247033007443, 0.0010464427759870887, 1.0]",,,,
